,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
20,1000228867.0,2.0,132841.12686259885,23.533885539777977,227.865,78.264,-61.2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29294.045269245573,0.0,0.0,0.0,53279.82600635887,27146.521190637213,29592.216374915544,26973.91155919386,33486.606743472206,42984.30192775052,65965.99711202882,54686.69229630717,68153.3874805855,44241.08266486383,71206.77784914216,75661.47303342047,83619.16821769881,111294.86340197713,105429.55858625547,113724.2537705338,135355.94895481213,156771.64413909044,0.0,198219.0345076471,109963.72969192543,122939.42487620378,163523.12006048206,121832.8152447604,126261.51042903872,163474.20561331708,182448.9007975954,160349.59598187375,189036.29116615205,164419.98635043035,181274.6815347087,191126.376718987,199512.0719032653,183579.76708754367,162752.46227182198,190590.15745610034,180905.85264037867,192188.54782465697,163335.24300893533,184373.93819321363,185244.63337749196,166558.3285617703,191952.02374604862,136035.71893032696,204275.4141146053,195962.1092988836,163053.80448316195,226183.49966744025,169070.19485171858,203535.8900359969,245398.5852202752,262700.2804045536,216713.97558883188,195570.67077311024,247334.36595738854,255943.06114166687,242083.7563259452,260913.4515102235,200625.14669450183,213590.84187878016,232866.53706305852,209034.23224733683,223048.92743161516,220485.6226158935,225308.31780017182,253685.01298445015,151851.70816872848,136816.4033530068,139282.0985372851,162756.79372156344,141929.48890584178,168270.18409012008,161496.87927439844,123925.57445867675,123589.26964295509,125845.96482723343,111786.66001151173
21,1000223679.0,1.0,28615.605802572543,31.88001634427189,163.608,80.3635,-60.0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10104.681534708696,0.0,0.0,0.0,48674.46227182199,48281.157456100336,61643.85264037867,35035.54782465697,38697.24300893533,53352.93819321363,54196.63337749195,72981.3285617703,72173.02374604864,47834.718930326955,73145.41411460527,33024.10929888359,60210.80448316193,77904.49966744024,81966.19485171858,86617.89003599693,83178.58522027523,96425.28040455356,76087.97558883188,67214.67077311024,87599.36595738854,49061.06114166687,45736.7563259452,120335.45151022352,76347.14669450183,86648.84187878018,64889.53706305851,47135.23224733684,66597.92743161516,100976.62261589347,54196.31780017182,63143.01298445015,50427.70816872848,51777.4033530068,13724.098537285114,47843.793721563445,44668.488905841776,8880.184090120092,61569.87927439844,39178.574458676754,23001.269642955085,20309.96482723343,15373.660011511733,,
22,1000223625.0,0.0,85308.88959856301,-32.41343459743369,211.91099999999997,68.0642,-58.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42627.04526924557,26944.740453523904,22685.43563780225,41677.130822080566,61359.82600635887,25813.521190637213,67996.21637491554,28171.91155919386,92881.6067434722,87030.30192775052,110509.99711202882,136194.69229630718,161516.3874805855,118183.08266486383,155102.77784914215,167430.47303342045,177257.1682176988,136687.8634019771,137531.55858625547,136244.2537705338,143995.94895481213,150631.64413909044,125665.33932336877,183224.0345076471,200902.72969192543,173053.42487620376,160337.12006048206,124398.8152447604,169988.51042903872,87228.20561331707,122946.90079759539,122406.59598187373,101572.29116615203,102967.98635043036,89673.6815347087,92717.37671898703,58882.07190326533,71424.76708754367,90512.46227182199,81797.15745610034,46264.85264037867,79811.54782465697,27157.24300893533,54590.93819321363,90083.63337749195,98119.3285617703,82341.02374604864,86712.71893032696,102775.41411460527,95731.10929888359,140459.80448316195,122657.49966744024,69229.19485171858,48712.89003599693,79708.58522027523,83266.28040455356,80269.97558883188,98459.67077311024,109222.36595738854,68368.06114166687,74681.7563259452,58190.45151022352,83134.14669450183,101739.84187878018,61360.53706305851,67441.23224733684,82440.92743161516,86320.62261589347,83210.31780017182,93017.01298445015,81961.70816872848,88547.4033530068,82654.09853728511,72505.79372156344,38955.488905841776,46279.18409012009,113815.87927439844,82381.57445867675,86042.26964295509,77202.96482723343,63801.66001151173
23,1000223581.0,1.0,21304.323767143196,35.112054333383725,210.297,79.7055,-59.5608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20353.606743472206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11452.815244760393,0.0,0.0,10268.900797595386,27839.595981873732,53731.291166152034,51351.986350430365,55177.681534708696,41267.37671898703,70966.07190326533,48408.767087543674,67796.46227182199,68088.15745610034,79122.85264037867,65566.54782465697,74135.24300893533,60373.93819321363,71868.63337749195,99912.3285617703,54952.02374604864,75969.71893032696,70308.41411460527,60538.10929888359,62642.80448316193,71539.49966744024,84758.19485171858,65270.89003599693,38490.58522027523,51969.28040455356,77325.97558883188,55984.670773110236,24270.365957388538,13671.061141666869,30301.7563259452,0.0,8288.146694501833,0.0,0.0,12230.23224733684,0.0,0.0,29117.31780017182,0.0,0.0,0.0,22369.098537285114,11042.793721563445,8507.488905841776,0.0,4869.879274398438,5288.574458676754,0.0,0.0,0.0
24,1000223583.0,1.0,21001.10995219871,37.08458398994679,187.174,80.346,-60.1388,0.0,0.0,0.0,0.0,0.0,15422.350084967271,0.0,0.0,0.0,0.0,0.0,0.0,7404.216374915544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31368.900797595386,0.0,19563.291166152034,19822.986350430365,0.0,43519.37671898703,22963.07190326533,24155.767087543674,36386.46227182199,27847.157456100336,0.0,22289.54782465697,23499.24300893533,45222.93819321363,32465.633377491948,24833.328561770293,29722.02374604864,42292.718930326955,25912.41411460527,41296.10929888359,66721.80448316193,60885.499667440235,48186.19485171858,58179.89003599693,64667.58522027523,46989.28040455356,43428.975588831876,20246.670773110236,22282.365957388538,0.0,51198.7563259452,16063.451510223516,65934.14669450183,46788.84187878018,63620.53706305851,37087.23224733684,36463.92743161516,48038.62261589347,36003.31780017182,48100.01298445015,66065.70816872848,44856.4033530068,21953.098537285114,31844.793721563445,47670.488905841776,53134.18409012009,36737.87927439844,22093.574458676754,42775.269642955085,46457.96482723343,17633.660011511733,,
25,1000227956.0,0.0,73123.6799426751,-37.91005938594301,226.225,67.3041,-57.9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126719.21637491554,0.0,0.0,0.0,0.0,0.0,12760.387480585501,29786.082664863832,23165.777849142163,61565.473033420465,72128.16821769881,50487.86340197713,66633.55858625547,29209.253770533804,85927.94895481213,115160.64413909044,80363.33932336877,84594.03450764711,127308.72969192543,117163.42487620378,111661.12006048208,108647.8152447604,135085.51042903872,148296.20561331708,111070.90079759539,108113.59598187373,114659.29116615203,103831.98635043036,119745.6815347087,122933.37671898703,85807.07190326533,97575.76708754367,88857.46227182199,107550.15745610034,110653.85264037867,101587.54782465697,95642.24300893533,106423.93819321363,127689.63337749195,100099.3285617703,98385.02374604864,88565.71893032696,109748.41411460527,89244.10929888359,138030.80448316195,133026.49966744025,113399.19485171858,132749.8900359969,119755.58522027523,116103.28040455356,106045.97558883188,209797.67077311024,99074.36595738854,100666.06114166687,110622.7563259452,150814.4515102235,106474.14669450183,115320.84187878018,125601.53706305851,94809.23224733684,78606.92743161516,96140.62261589347,103125.31780017182,73884.01298445015,77853.70816872848,94258.4033530068,92141.09853728511,45023.793721563445,52356.488905841776,33976.18409012009,65507.87927439844,81438.57445867675,10701.269642955085,28974.96482723343,0.0
26,1000223624.0,2.0,126280.50268814675,-40.305866784256395,199.53799999999998,67.6597,-59.8994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59023.606743472206,52480.30192775052,103441.99711202882,98501.69229630717,89740.3874805855,113345.08266486383,118055.77784914216,161605.47303342045,189027.1682176988,173043.8634019771,187066.55858625547,226454.2537705338,180302.94895481213,167515.64413909044,196619.33932336877,228134.0345076471,193521.72969192543,222362.42487620376,246689.12006048206,192729.8152447604,193391.51042903872,192057.20561331708,191028.9007975954,148487.59598187375,159095.29116615205,112524.98635043036,102025.6815347087,143462.376718987,161651.0719032653,117646.76708754367,128535.46227182199,74750.15745610034,97458.85264037867,63246.54782465697,48432.24300893533,92212.93819321363,72100.63337749195,120273.3285617703,122462.02374604864,99402.71893032696,100951.41411460527,116123.10929888359,125709.80448316193,118363.49966744024,176547.19485171858,141723.8900359969,176990.5852202752,129474.28040455356,167159.97558883188,144783.67077311024,167377.36595738854,175199.06114166687,141728.7563259452,198651.4515102235,160818.14669450183,206952.84187878016,188010.53706305852,182852.23224733683,179970.92743161516,187272.6226158935,224796.31780017182,174129.01298445015,274828.7081687285,173837.4033530068,198502.0985372851,204774.79372156344,148762.48890584178,129142.18409012009,168037.87927439844,165076.57445867674,137449.2696429551,131316.96482723343,155461.66001151173,,
27,1000223582.0,2.0,115128.50631605103,45.96708552851091,175.99099999999999,81.2609,-60.1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23901.3874805855,0.0,24233.777849142163,31817.473033420465,35972.16821769881,59199.86340197713,68438.55858625547,58879.2537705338,104633.94895481213,73364.64413909044,86484.33932336877,86378.03450764711,76512.72969192543,69920.42487620378,87955.12006048208,112310.8152447604,125951.51042903872,151497.20561331708,152658.9007975954,134839.59598187375,173310.29116615205,187621.98635043035,237434.6815347087,253415.376718987,188903.0719032653,160154.76708754367,181605.46227182198,178902.15745610034,175895.85264037867,213507.54782465697,175600.24300893533,214303.93819321363,179732.63337749196,242020.3285617703,227284.02374604862,234700.71893032696,220141.4141146053,205057.1092988836,206740.80448316195,161208.49966744025,174485.19485171858,206460.8900359969,166590.5852202752,173864.28040455357,220936.97558883188,204118.67077311024,204784.36595738854,174306.06114166687,170162.7563259452,229239.4515102235,174566.14669450183,188900.84187878016,147514.53706305852,125789.23224733684,126666.92743161516,124426.62261589347,150321.31780017182,141681.01298445015,135832.70816872848,119731.4033530068,127980.09853728511,143472.79372156344,148330.48890584178,136958.18409012008,135352.87927439844,144274.57445867674,131395.2696429551,122664.96482723343,98008.66001151173,,
28,1000223585.0,2.0,159432.33359541203,50.92488561002515,216.145,80.7944,-60.0836,0.0,0.0,0.0,0.0,0.0,0.0,23192.654900688925,50351.35008496727,0.0,80550.7404535239,74749.43563780225,67184.13082208057,68135.82600635887,78483.52119063721,100622.21637491554,106838.91155919386,92722.6067434722,121473.30192775052,93909.99711202882,113940.69229630717,111577.3874805855,84753.08266486383,118395.77784914216,131199.47303342045,90917.16821769881,104267.86340197713,145377.55858625547,114528.2537705338,111571.94895481213,156570.64413909044,158249.33932336877,193463.0345076471,152738.72969192543,163808.42487620376,148521.12006048206,164561.8152447604,171025.51042903872,137407.20561331708,211531.9007975954,208640.59598187375,174285.29116615205,191215.98635043035,219700.6815347087,276156.376718987,288745.0719032653,291403.7670875437,212954.46227182198,192136.15745610034,206701.85264037867,250582.54782465697,217840.24300893533,238304.93819321363,257419.63337749196,252525.3285617703,282581.0237460486,243678.71893032696,257714.4141146053,264674.1092988836,255868.80448316195,265819.49966744025,283160.1948517186,264374.8900359969,264415.5852202752,202266.28040455357,248141.97558883188,218079.67077311024,251256.36595738854,254290.06114166687,203155.7563259452,241723.4515102235,193053.14669450183,197141.84187878016,171243.53706305852,238849.23224733683,178686.92743161516,182568.6226158935,199820.31780017182,244495.01298445015,196290.70816872848,136548.4033530068,148530.0985372851,234241.79372156344,113908.48890584178,148127.18409012008,110757.87927439844,142252.57445867674,136991.2696429551,82858.96482723343,70108.66001151173
29,1000223580.0,2.0,139298.64269312186,54.192003749642325,204.502,81.266,-59.4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21552.43563780225,35692.130822080566,50960.82600635887,51032.52119063721,88233.21637491554,43625.91155919386,107779.6067434722,156145.30192775052,140817.99711202882,188481.69229630718,152830.3874805855,132949.08266486385,176458.77784914215,136801.47303342045,126616.16821769881,183273.8634019771,179049.55858625547,220994.2537705338,183648.94895481213,181348.64413909044,164580.33932336877,214041.0345076471,216765.72969192543,224051.42487620376,217325.12006048206,240827.8152447604,210695.51042903872,229991.20561331708,230956.9007975954,200148.59598187375,217653.29116615205,246129.98635043035,212309.6815347087,230036.376718987,194977.0719032653,233821.76708754367,209564.46227182198,212875.15745610034,187332.85264037867,194226.54782465697,212680.24300893533,172399.93819321363,235753.63337749196,223336.3285617703,182346.02374604862,140047.71893032696,168961.4141146053,119473.10929888359,137465.80448316195,145692.49966744025,139637.19485171858,132340.8900359969,137673.5852202752,124746.28040455356,120294.97558883188,139581.67077311024,148028.36595738854,115809.06114166687,151426.7563259452,112729.45151022352,126258.14669450183,135211.84187878016,138860.53706305852,164876.23224733683,140382.92743161516,137425.6226158935,159788.31780017182,142653.4033530068,154925.0985372851,160115.79372156344,136239.48890584178,95007.18409012009,138240.87927439844,132179.57445867674,131622.2696429551,114980.96482723343,142483.66001151173,,
30,1000223587.0,2.0,99111.04753497668,55.534280427787934,222.05700000000002,80.9887,-59.1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26547.43563780225,24944.130822080566,38257.82600635887,45356.52119063721,34843.216374915544,62488.91155919386,81228.6067434722,128866.30192775052,95738.99711202882,97731.69229630717,90023.3874805855,127295.08266486383,88369.77784914216,119752.47303342047,135723.1682176988,114751.86340197713,122676.55858625547,140601.2537705338,135073.94895481213,93905.64413909044,106507.33932336877,79108.03450764711,104999.72969192543,87113.42487620378,86407.12006048208,123096.8152447604,159786.51042903872,116212.20561331707,113618.90079759539,98138.59598187373,98823.29116615203,95107.98635043036,94325.6815347087,108598.37671898703,68375.07190326533,106654.76708754367,112626.46227182199,127746.15745610034,102604.85264037867,102157.54782465697,96175.24300893533,86369.93819321363,108919.63337749195,132087.3285617703,147452.02374604862,158606.71893032696,182118.4141146053,132727.1092988836,176123.80448316195,167164.49966744025,198289.19485171858,168295.8900359969,169260.5852202752,142115.28040455357,164963.97558883188,138927.67077311024,154444.36595738854,153267.06114166687,141899.7563259452,141714.4515102235,172851.14669450183,121663.84187878018,134891.53706305852,107069.23224733684,111503.92743161516,113190.62261589347,109194.31780017182,90089.01298445015,97948.70816872848,132105.4033530068,74394.09853728511,81025.79372156344,133230.48890584178,92434.18409012009,113412.87927439844,73414.57445867675,86749.26964295509,112780.96482723343,104935.66001151173
31,1000223568.0,2.0,148983.1584465122,56.4484284804326,169.532,82.1176,-61.8018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31215.69229630717,0.0,69632.08266486383,50970.77784914216,69654.47303342047,124774.16821769881,52799.86340197713,87027.55858625547,129474.2537705338,96459.94895481213,98794.64413909044,123751.33932336877,109616.03450764711,126615.72969192543,161252.42487620376,167223.12006048206,167874.8152447604,169733.51042903872,208213.20561331708,199442.9007975954,237895.59598187375,219599.29116615205,220941.98635043035,207237.6815347087,205287.376718987,243588.0719032653,246533.76708754367,272471.462271822,225765.15745610034,249620.85264037867,207617.54782465697,215385.24300893533,235548.93819321363,209827.63337749196,244856.3285617703,251201.02374604862,215907.71893032696,255972.4141146053,274309.1092988836,258326.80448316195,264293.49966744025,222520.19485171858,237493.8900359969,220559.5852202752,279886.2804045536,227694.97558883188,262443.67077311024,256128.36595738854,229325.06114166687,205484.7563259452,240174.4515102235,278814.14669450186,275326.84187878016,276062.5370630585,207493.23224733683,275029.9274316152,211750.6226158935,186202.31780017182,196971.01298445015,164628.70816872848,140123.4033530068,179903.0985372851,207982.79372156344,131333.48890584178,153648.18409012008,176222.87927439844,127203.57445867675,117293.26964295509,112099.96482723343,104002.66001151173,,
32,1000223681.0,2.0,114691.50306630025,58.810080236387435,157.819,82.4969,-60.8775,0.0,0.0,0.0,0.0,0.0,0.0,29657.130822080566,0.0,0.0,0.0,0.0,0.0,57345.30192775052,26687.997112028825,31118.69229630717,38824.3874805855,45499.08266486383,52253.77784914216,76271.47303342047,78174.16821769881,58638.86340197713,64233.55858625547,56184.2537705338,85055.94895481213,129353.64413909044,128886.33932336877,80301.03450764711,113678.72969192543,95703.42487620378,180712.12006048206,104102.8152447604,162790.51042903872,157545.20561331708,122421.90079759539,156745.59598187375,154095.29116615205,203423.98635043035,193491.6815347087,205318.376718987,184572.0719032653,165684.76708754367,204421.46227182198,156864.15745610034,163264.85264037867,212870.54782465697,151188.24300893533,153759.93819321363,144030.63337749196,133555.3285617703,192190.02374604862,203544.71893032696,182756.4141146053,155705.1092988836,165712.80448316195,166128.49966744025,205754.19485171858,199682.8900359969,181767.5852202752,145557.28040455357,129893.97558883188,175628.67077311024,135505.36595738854,143295.06114166687,121801.7563259452,182333.4515102235,110774.14669450183,142300.84187878016,125942.53706305851,121417.23224733684,168332.92743161516,157066.6226158935,155065.31780017182,144768.01298445015,152883.70816872848,123127.4033530068,145588.0985372851,133491.79372156344,135565.48890584178,131295.18409012008,137114.87927439844,111735.57445867675,108966.26964295509,107883.96482723343,89472.66001151173,,,,,
33,1000223665.0,2.0,96895.77731587488,-59.88911318757564,155.595,67.1382,-59.6754,0.0,0.0,0.0,0.0,30874.740453523904,40268.43563780225,45445.130822080566,45846.82600635887,34233.52119063721,66821.21637491554,47210.91155919386,85325.6067434722,77353.30192775052,64582.997112028825,49817.69229630717,36002.3874805855,55851.08266486383,45501.77784914216,40674.473033420465,49868.16821769881,39189.86340197713,29531.558586255473,50880.2537705338,74167.94895481213,44797.64413909044,58364.33932336877,54687.03450764711,73031.72969192543,67318.42487620378,83551.12006048208,85776.8152447604,75038.51042903872,118613.20561331707,98872.90079759539,109545.59598187373,105267.29116615203,107592.98635043036,121341.6815347087,149592.376718987,157330.0719032653,144211.76708754367,156535.46227182198,166583.15745610034,186400.35264037864,206217.54782465697,222789.24300893533,195407.93819321363,206967.63337749196,242178.3285617703,210652.02374604862,203696.71893032696,205977.4141146053,208771.1092988836,195002.80448316195,239701.49966744025,226297.19485171858,213737.8900359969,242277.5852202752,185566.28040455357,205042.97558883188,164826.67077311024,184289.36595738854,113378.06114166687,152094.7563259452,118047.45151022352,117754.14669450183,102575.84187878018,160590.53706305852,113217.23224733684,87371.92743161516,66638.62261589347,75993.31780017182,51370.01298445015,52583.70816872848,14550.403353006797,0.0,21199.793721563445,33036.488905841776,22438.184090120092,0.0,0.0,0.0,0.0,0.0,,,,,
34,1000223584.0,2.0,96397.48157146137,60.613037680362204,192.972,81.9282,-62.7357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22708.253770533804,0.0,30893.644139090437,30638.339323368768,54113.03450764711,48248.72969192543,47644.424876203775,77719.12006048208,65094.81524476039,78987.51042903872,92777.20561331707,86899.90079759539,97355.59598187373,113251.29116615203,105847.98635043036,138287.6815347087,123855.37671898703,149402.0719032653,174711.76708754367,131832.46227182198,120250.15745610034,145272.85264037867,128146.54782465697,167648.24300893533,146494.93819321363,167716.63337749196,139331.3285617703,147321.02374604862,164334.71893032696,161930.4141146053,157010.1092988836,156974.80448316195,171103.49966744025,207571.19485171858,163471.8900359969,207940.5852202752,166768.28040455357,239277.97558883188,233043.67077311024,232088.36595738854,123659.06114166687,150440.7563259452,170359.4515102235,209992.14669450183,174096.84187878016,186267.53706305852,180715.23224733683,164085.92743161516,157279.6226158935,201876.31780017182,165505.01298445015,158329.70816872848,198916.4033530068,174669.0985372851,115210.79372156344,120793.48890584178,131121.18409012008,146992.87927439844,104425.57445867675,119684.26964295509,122559.96482723343,112030.66001151173,,
35,1000223621.0,0.0,56761.960690117674,-69.82261702975204,193.229,65.7817,-62.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24903.777849142163,25523.473033420465,0.0,0.0,10801.558586255473,34580.2537705338,39823.948954812135,43564.64413909044,41573.33932336877,18099.034507647113,38819.72969192543,17389.424876203775,71053.12006048208,58958.81524476039,36165.510429038724,50128.20561331707,61016.90079759539,0.0,39428.291166152034,47043.986350430365,46229.681534708696,46316.37671898703,11962.071903265329,10012.767087543674,23164.46227182199,22126.157456100336,37625.85264037867,56185.54782465697,73521.24300893533,56329.93819321363,40224.63337749195,27710.328561770293,60860.02374604864,78787.71893032696,69643.41411460527,98007.10929888359,102619.80448316193,110698.49966744024,102743.19485171858,117139.89003599693,128711.58522027523,127099.28040455356,135357.97558883188,99044.67077311024,136822.36595738854,87068.06114166687,95237.7563259452,112620.45151022352,77079.14669450183,102878.84187878018,111491.53706305851,92500.23224733684,109600.92743161516,109828.62261589347,83003.31780017182,113271.01298445015,121652.70816872848,118061.4033530068,113795.09853728511,115160.79372156344,141192.48890584178,170012.18409012008,120286.87927439844,99687.57445867675,159847.2696429551,124252.96482723343,138704.66001151173,,
36,1000223563.0,0.0,76905.94941924549,-71.11378951853334,186.52700000000002,65.8379,-59.2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43497.43563780225,0.0,0.0,32456.521190637213,7379.216374915544,62789.91155919386,49829.606743472206,39063.30192775052,50755.997112028825,77827.69229630717,0.0,59764.08266486383,72923.77784914216,63752.473033420465,57270.16821769881,73986.86340197713,86946.55858625547,83327.2537705338,101217.94895481213,127735.64413909044,106032.33932336877,115786.03450764711,147818.72969192543,121100.42487620378,184142.12006048206,138236.8152447604,123284.51042903872,181927.20561331708,179686.9007975954,146421.59598187375,145643.29116615205,113103.98635043036,208001.6815347087,197167.376718987,103185.07190326533,139128.76708754367,172624.46227182198,148118.15745610034,115845.85264037867,191819.54782465697,110391.24300893533,164247.93819321363,118639.63337749195,136529.3285617703,134824.02374604862,139549.71893032696,161887.4141146053,158528.1092988836,169809.80448316195,83143.49966744024,120605.19485171858,108045.89003599693,97429.58522027523,105415.28040455356,80921.97558883188,76910.67077311024,113945.36595738854,66605.06114166687,111411.7563259452,71996.45151022352,59504.14669450183,39587.84187878018,0.0,26175.23224733684,41041.92743161516,0.0,0.0,48767.01298445015,49896.70816872848,4374.403353006797,0.0,18807.793721563445,18917.488905841776,42692.18409012009,13875.879274398438,0.0,0.0,0.0,3645.6600115117326,,
37,1000223623.0,2.0,118589.46684976216,-71.49947244355971,169.55200000000002,66.1534,-59.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24961.69229630717,0.0,0.0,0.0,15522.473033420465,41051.16821769881,46159.86340197713,60012.55858625547,52811.2537705338,56858.948954812135,80600.64413909044,116889.33932336877,89939.03450764711,127838.72969192543,129373.42487620378,114766.12006048208,142979.8152447604,133521.51042903872,124291.20561331707,141681.9007975954,183791.59598187375,175197.29116615205,137623.98635043035,182604.6815347087,180263.376718987,192682.0719032653,153956.76708754367,165087.46227182198,157453.15745610034,219601.85264037867,259597.54782465697,172430.24300893533,200562.93819321363,202103.63337749196,186439.3285617703,245376.02374604862,189296.71893032696,214377.4141146053,166779.1092988836,180475.80448316195,197191.49966744025,161920.19485171858,127367.89003599693,149462.5852202752,156969.28040455357,150750.97558883188,164809.67077311024,157188.36595738854,213804.06114166687,204864.7563259452,181615.4515102235,166302.14669450183,169220.84187878016,172873.53706305852,175113.23224733683,172182.92743161516,184244.6226158935,261355.31780017182,208285.01298445015,167707.70816872848,181723.4033530068,139946.0985372851,183301.79372156344,168354.48890584178,174347.18409012008,193775.87927439844,132441.57445867674,167887.2696429551,141708.96482723343,144195.66001151173,,
38,1000223588.0,2.0,155517.76060282488,74.69449508280034,198.56799999999998,82.6671,-59.75,0.0,0.0,0.0,0.0,9881.654900688925,0.0,0.0,0.0,31529.43563780225,52492.130822080566,85705.82600635887,67829.52119063721,82108.21637491554,80068.91155919386,104427.6067434722,113427.30192775052,127522.99711202882,155564.69229630718,193872.3874805855,163941.08266486385,200751.77784914215,123038.47303342047,225257.1682176988,206851.8634019771,177264.55858625547,153922.2537705338,193605.94895481213,216773.64413909044,203625.33932336877,270165.0345076471,216225.72969192543,249646.42487620376,262684.12006048206,275539.81524476036,218458.51042903872,287413.2056133171,207679.9007975954,234962.59598187375,244746.29116615205,245316.98635043035,209947.6815347087,247687.376718987,240217.0719032653,246824.76708754367,204039.46227182198,218083.15745610034,273398.85264037864,236203.54782465697,264976.24300893536,170563.93819321363,163792.63337749196,192441.3285617703,140234.02374604862,178350.71893032696,222318.4141146053,172203.1092988836,188332.80448316195,163536.49966744025,193481.19485171858,183393.8900359969,184350.5852202752,168511.28040455357,179072.97558883188,192805.67077311024,183587.36595738854,127180.06114166687,157839.7563259452,160239.4515102235,135044.14669450183,146033.84187878016,166370.53706305852,153362.23224733683,141329.92743161516,134074.6226158935,137455.31780017182,146066.01298445015,99116.70816872848,149064.4033530068,165859.0985372851,154581.79372156344,137302.48890584178,110628.18409012009,105729.87927439844,113199.57445867675,139702.2696429551,89401.96482723343,115324.66001151173,,
39,1000223622.0,2.0,112747.32047233442,-76.82113171120464,216.99099999999999,64.8849,-56.6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14095.130822080566,33784.82600635887,33649.52119063721,66973.21637491554,67237.91155919386,70126.6067434722,96891.30192775052,104324.99711202882,119188.69229630717,92795.3874805855,101688.08266486383,139155.77784914215,159395.47303342045,139995.1682176988,121213.86340197713,91875.55858625547,149225.2537705338,133530.94895481213,146183.64413909044,158000.33932336877,110318.03450764711,156797.72969192543,148774.42487620376,170196.12006048206,169602.8152447604,155820.51042903872,208547.20561331708,156038.9007975954,137423.59598187375,178383.29116615205,155302.98635043035,160775.6815347087,131854.376718987,165370.0719032653,176779.76708754367,144901.46227182198,159859.15745610034,134973.85264037867,122495.54782465697,180576.24300893533,143857.93819321363,142243.63337749196,147468.3285617703,139188.02374604862,152042.71893032696,142671.4141146053,110405.10929888359,138429.80448316195,160324.49966744025,119673.19485171858,172835.8900359969,153901.5852202752,158439.28040455357,174329.97558883188,175887.67077311024,175233.36595738854,188094.06114166687,187240.7563259452,136765.4515102235,136277.14669450183,117433.84187878018,140191.53706305852,110653.23224733684,162975.92743161516,116102.62261589347,110624.31780017182,150196.01298445015,140805.70816872848,106631.4033530068,123249.09853728511,119010.79372156344,104690.48890584178,108034.18409012009,68097.87927439844,64057.574458676754,47724.269642955085,58698.96482723343,78647.66001151173
