,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
10,1000223540.0,2.0,110000.19493059147,297.10460956813057,175.59599999999998,91.7265,-61.4878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43919.606743472206,44553.30192775052,35258.997112028825,50892.69229630717,47827.3874805855,0.0,44794.77784914216,53914.473033420465,54662.16821769881,61330.86340197713,83819.55858625547,57443.2537705338,62346.948954812135,98074.64413909044,78315.33932336877,91834.03450764711,118848.72969192543,123919.42487620378,153052.12006048206,133231.8152447604,105802.51042903872,198818.20561331708,162675.9007975954,237859.59598187375,209742.29116615205,217534.98635043035,247579.6815347087,281083.376718987,207362.0719032653,259335.76708754367,234066.46227182198,174844.15745610034,189508.85264037867,224686.54782465697,228286.24300893533,209049.93819321363,215995.63337749196,207899.3285617703,199930.02374604862,198544.71893032696,244522.4141146053,191359.1092988836,192335.80448316195,185101.49966744025,181457.19485171858,166824.8900359969,211310.5852202752,185934.28040455357,137585.97558883188,111544.67077311024,158297.36595738854,128948.06114166687,106064.7563259452,124958.45151022352,113822.14669450183,107966.84187878018,88292.53706305851,117297.23224733684,88506.92743161516,103513.62261589347,83101.31780017182,89716.01298445015,98808.70816872848,109975.4033530068,80508.09853728511,76461.79372156344,63292.488905841776,76542.18409012009,82159.87927439844,67668.57445867675,89459.26964295509,85334.96482723343,82697.66001151173,,
11,1000223912.0,0.0,59659.22035227132,-305.09296512409895,197.912,56.5758,-56.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15929.43563780225,15158.130822080566,25871.826006358868,11860.521190637213,12515.216374915544,0.0,39021.606743472206,78677.30192775052,66333.99711202882,66848.69229630717,89119.3874805855,69821.08266486383,59011.77784914216,53061.473033420465,62272.16821769881,64440.86340197713,125003.55858625547,115114.2537705338,94267.94895481213,92188.64413909044,56190.33932336877,80685.03450764711,71378.72969192543,54165.424876203775,72144.12006048208,72040.8152447604,58080.510429038724,98397.20561331707,66317.90079759539,60569.59598187373,63864.291166152034,72970.98635043036,105388.6815347087,99186.37671898703,113685.07190326533,124867.76708754367,96745.46227182199,107368.15745610034,118486.85264037867,119119.54782465697,111344.24300893533,97530.93819321363,102755.63337749195,72742.3285617703,108655.02374604864,105552.71893032696,79528.41411460527,68298.10929888359,48415.80448316193,70160.49966744024,25305.19485171858,68441.89003599693,66685.58522027523,34923.28040455356,0.0,37581.670773110236,40453.36595738854,51199.06114166687,38482.7563259452,50744.45151022352,59956.14669450183,65208.84187878018,49980.53706305851,77153.23224733684,77852.92743161516,82346.62261589347,64271.31780017182,70714.01298445015,80539.70816872848,45141.4033530068,50140.098537285114,12801.793721563445,38743.488905841776,50360.18409012009,29177.879274398438,44539.574458676754,64071.269642955085,49398.96482723343,90641.66001151173,,
12,1000223866.0,2.0,102207.56259131695,-308.51215462041387,208.752,56.2546,-58.5414,0.0,0.0,0.0,0.0,0.0,24446.264532132263,0.0,0.0,48151.35008496727,0.0,39065.740453523904,92774.43563780225,113710.13082208057,65083.82600635887,94347.52119063721,82742.21637491554,74115.91155919386,90905.6067434722,72208.30192775052,92598.99711202882,85854.69229630717,89372.3874805855,46280.08266486383,83474.77784914216,141621.47303342045,123094.16821769881,154860.8634019771,142618.55858625547,106078.2537705338,77212.94895481213,107356.64413909044,113838.33932336877,119557.03450764711,97030.72969192543,117204.42487620378,117299.12006048208,120839.8152447604,217131.51042903872,154292.20561331708,158770.9007975954,129275.59598187373,180006.29116615205,131900.98635043035,158822.6815347087,169787.376718987,154742.0719032653,164143.76708754367,165714.46227182198,175176.15745610034,172290.85264037867,178059.54782465697,137874.24300893533,172891.93819321363,146152.63337749196,165437.3285617703,169733.02374604862,166679.71893032696,130748.41411460527,140169.1092988836,130629.80448316193,137181.49966744025,161935.19485171858,148577.8900359969,111870.58522027523,155571.28040455357,142480.97558883188,101958.67077311024,83778.36595738854,118826.06114166687,105243.7563259452,88444.45151022352,55779.14669450183,108715.84187878018,75982.53706305851,73698.23224733684,63070.92743161516,96955.62261589347,90199.31780017182,54462.01298445015,63911.70816872848,64513.4033530068,88732.09853728511,35672.793721563445,40236.488905841776,60912.18409012009,71911.87927439844,66409.57445867675,108853.26964295509,114488.96482723343,104130.66001151173
13,1000223637.0,0.0,75010.00295290313,313.9695586738786,155.618,92.5961,-63.3021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29664.082664863832,35090.77784914216,44000.473033420465,41452.16821769881,39517.86340197713,40105.55858625547,61417.2537705338,60349.948954812135,63351.64413909044,56869.33932336877,59020.03450764711,84072.72969192543,49034.424876203775,85719.12006048208,110612.8152447604,105513.51042903872,119105.20561331707,102747.90079759539,69260.59598187373,155713.29116615205,138992.98635043035,122920.6815347087,138066.376718987,84464.07190326533,93836.76708754367,86251.46227182199,71339.15745610034,113782.85264037867,111351.54782465697,119879.24300893533,125372.93819321363,127433.63337749195,80415.3285617703,94514.02374604864,113233.71893032696,114151.41411460527,83119.10929888359,95865.80448316193,102462.49966744024,118253.19485171858,133389.8900359969,84578.58522027523,121891.28040455356,103076.97558883188,98329.67077311024,91993.36595738854,87244.06114166687,107840.7563259452,115541.45151022352,101758.14669450183,88652.84187878018,76447.53706305851,165170.23224733683,125624.92743161516,131790.6226158935,159479.31780017182,117555.01298445015,106126.70816872848,117960.4033530068,105384.09853728511,101842.79372156344,76231.48890584178,74206.18409012009,61998.87927439844,54608.574458676754,51757.269642955085,95950.96482723343,71092.66001151173,,,,,
14,1000223542.0,2.0,188293.99904085902,324.2553006231512,196.826,92.0718,-60.333,22445.17897929727,27178.87416357563,32215.56934785396,59192.26453213226,70502.95971641061,53539.654900688925,114569.35008496727,118552.04526924557,117589.7404535239,124966.43563780225,76331.13082208057,129307.82600635887,120043.52119063721,106556.21637491554,132814.91155919386,142468.60674347222,165200.30192775052,143216.99711202882,172301.69229630718,165239.3874805855,168250.08266486385,126501.77784914216,156066.47303342045,154852.1682176988,169065.8634019771,139762.55858625547,155587.2537705338,178367.94895481213,172792.64413909044,179534.33932336877,182028.0345076471,199638.72969192543,125348.42487620378,199994.12006048206,161807.8152447604,142049.51042903872,175858.20561331708,189848.9007975954,165203.59598187375,167425.29116615205,197257.98635043035,207585.6815347087,152164.376718987,164148.0719032653,165610.76708754367,132540.46227182198,158258.15745610034,164941.85264037867,180030.54782465697,178611.24300893533,158012.93819321363,202088.63337749196,195732.3285617703,203560.02374604862,220010.71893032696,248101.4141146053,228564.1092988836,240271.80448316195,202138.49966744025,285343.1948517186,254296.8900359969,225742.5852202752,310310.2804045536,218138.97558883188,226615.67077311024,253031.36595738854,292949.06114166684,296263.75632594514,299578.4515102235,307088.14669450186,246327.84187878016,277990.5370630585,273726.2322473368,239993.92743161516,216279.6226158935,223846.31780017182,234361.01298445015,298937.7081687285,229229.4033530068,229878.0985372851,213336.79372156344,280656.4889058418,279271.1840901201,235876.87927439844,311969.57445867674,273742.2696429551,289955.96482723346,241287.66001151173,,
15,1000223541.0,2.0,118943.38827507658,336.56932823303816,203.63,92.2719,-59.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16163.997112028825,48984.69229630717,61418.3874805855,61532.08266486383,90747.77784914216,76317.47303342047,104428.16821769881,125669.86340197713,109129.55858625547,173628.2537705338,113835.94895481213,118325.64413909044,164368.33932336877,151369.0345076471,150235.72969192543,194720.42487620376,154889.12006048206,156747.8152447604,194707.51042903872,175517.20561331708,201942.9007975954,191824.59598187375,215362.29116615205,221420.98635043035,200622.6815347087,204405.376718987,199694.0719032653,213930.76708754367,201678.46227182198,192760.15745610034,140436.85264037867,202489.54782465697,190102.24300893533,167748.93819321363,107343.63337749195,168067.3285617703,150188.02374604862,135803.71893032696,183471.4141146053,139273.1092988836,168456.80448316195,183881.49966744025,191948.19485171858,131476.8900359969,129085.58522027523,126512.28040455356,176761.97558883188,149968.67077311024,143347.36595738854,155257.06114166687,158199.7563259452,180632.4515102235,186607.14669450183,176233.84187878016,180859.53706305852,167119.6226158935,147223.31780017182,160380.01298445015,131234.70816872848,112957.4033530068,137896.0985372851,162834.79372156344,123461.48890584178,123961.18409012009,122361.87927439844,134511.57445867674,113195.26964295509,153020.96482723343,166326.66001151173,,
16,1000223865.0,1.0,26365.76580120004,-338.20296135474155,167.96,56.2438,-57.7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43750.03450764711,0.0,17115.424876203775,16653.120060482077,0.0,26359.510429038724,0.0,27426.900797595386,17598.595981873732,48570.291166152034,27717.986350430365,47365.681534708696,62313.37671898703,54533.07190326533,34518.767087543674,28894.46227182199,67264.15745610034,80968.85264037867,50701.54782465697,33703.24300893533,33085.93819321363,48649.63337749195,63616.32856177029,55214.02374604864,62320.718930326955,56894.41411460527,77792.10929888359,62197.80448316193,46962.499667440235,85630.19485171858,93509.89003599693,48075.58522027523,47779.28040455356,42158.975588831876,32474.670773110236,52742.36595738854,42830.06114166687,16220.7563259452,24835.451510223516,63259.14669450183,49221.84187878018,39824.53706305851,50150.23224733684,23223.927431615157,25951.622615893473,22231.31780017182,17321.01298445015,14566.70816872848,8364.403353006797,31563.098537285114,39770.793721563445,22287.488905841776,37835.18409012009,16329.879274398438,38392.574458676754,64741.269642955085,49855.96482723343,26850.660011511733,,
17,1000223543.0,2.0,126268.26687334919,349.0879289520287,219.52599999999998,92.2855,-60.3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27023.740453523904,34532.43563780225,27310.130822080566,56511.82600635887,61234.52119063721,75367.21637491554,87522.91155919386,76889.6067434722,102189.30192775052,71184.99711202882,114089.69229630717,114105.3874805855,135088.08266486385,152525.77784914215,98130.47303342047,145303.1682176988,113584.86340197713,147272.55858625547,126983.2537705338,84621.94895481213,144853.64413909044,97115.33932336877,154319.0345076471,136681.72969192543,114847.42487620378,129990.12006048208,114208.8152447604,122094.51042903872,111581.20561331707,105801.90079759539,122310.59598187373,98281.29116615203,97122.98635043036,126550.6815347087,124692.37671898703,149810.0719032653,100169.76708754367,135201.46227182198,155869.15745610034,110859.85264037867,109442.54782465697,126923.24300893533,161726.93819321363,150672.63337749196,137858.3285617703,139766.02374604862,150012.71893032696,170139.4141146053,159229.1092988836,181823.80448316195,221943.49966744025,196126.19485171858,194532.8900359969,217674.5852202752,216460.28040455357,243660.97558883188,234493.67077311024,225056.36595738854,190355.06114166687,248580.7563259452,215363.4515102235,231396.14669450183,197759.84187878016,181327.53706305852,177514.23224733683,198238.92743161516,192608.6226158935,174471.31780017182,203747.01298445015,155744.70816872848,145763.4033530068,167365.0985372851,146242.79372156344,152836.48890584178,120343.18409012009,144933.87927439844,167125.57445867674,150263.2696429551,126106.96482723343,134678.66001151173
18,1000223633.0,0.0,73351.75513613444,354.02876257909173,162.614,93.5605,-60.7041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16728.120060482077,18111.815244760393,16066.510429038724,39821.20561331707,18045.900797595386,35642.59598187373,39920.291166152034,59604.986350430365,45775.681534708696,71372.37671898703,63165.07190326533,65511.767087543674,94672.46227182199,73744.15745610034,91703.85264037867,89928.047824657,88152.24300893533,89284.93819321363,88118.63337749195,128479.3285617703,117659.02374604864,133700.71893032696,157225.4141146053,164776.1092988836,169535.80448316195,134266.49966744025,175909.19485171858,167885.8900359969,138325.5852202752,162349.28040455357,160548.97558883188,136668.67077311024,202323.36595738854,165815.06114166687,178766.7563259452,166242.4515102235,133051.14669450183,184337.84187878016,148687.53706305852,140559.23224733683,100072.92743161516,136679.6226158935,163016.31780017182,202867.01298445015,187493.70816872848,221249.4033530068,150533.0985372851,147068.79372156344,123734.48890584178,119571.18409012009,127682.87927439844,146230.57445867674,106204.26964295509,92013.96482723343,58051.66001151173,,
19,1000223914.0,0.0,43207.68302895408,-358.2602236358174,185.93200000000002,55.3529,-62.7497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30120.72969192543,17128.424876203775,42875.12006048208,23759.815244760393,30742.510429038724,48879.20561331707,36011.90079759539,89480.59598187373,57635.291166152034,65443.986350430365,74249.6815347087,56052.37671898703,68408.07190326533,36011.767087543674,40397.46227182199,52432.157456100336,71960.85264037867,47772.54782465697,47471.24300893533,60201.93819321363,56063.63337749195,49223.32856177029,34302.02374604864,55315.718930326955,66048.41411460527,64057.10929888359,47856.80448316193,55255.499667440235,68880.19485171858,94895.89003599693,81440.58522027523,81281.28040455356,80399.97558883188,78401.67077311024,73589.36595738854,97546.06114166687,82353.7563259452,92633.45151022352,124415.14669450183,88726.84187878018,104604.53706305851,118601.23224733684,76881.92743161516,100129.62261589347,112402.31780017182,75731.01298445015,51118.70816872848,100406.4033530068,52886.098537285114,48029.793721563445,106327.48890584178,57940.18409012009,75471.87927439844,73910.57445867675,78514.26964295509,28884.96482723343,70712.66001151173,,
